"","Date","Time","Open","High","Low","Close","Vol","OI","TR","TRProb","round(TRProb * 100, 3)"
"517","01/02/2020","13:15",3243,3243.5,3242.5,3243.5,2471,1595,1,0.3334172721875,33.342
"518","01/02/2020","13:20",3243.25,3244,3242.75,3244,4067,2076,1.25,0.431640706206414,43.164
"519","01/02/2020","13:25",3244,3245.75,3243.75,3245.75,7314,6444,2,0.726644208426555,72.664
"520","01/02/2020","13:30",3245.75,3246.25,3245.25,3245.5,3214,2201,1,0.3334172721875,33.342
"521","01/02/2020","13:35",3245.5,3246,3245.25,3245.5,3373,1326,0.75,0.245476352411975,24.548
"522","01/02/2020","13:40",3245.5,3246.75,3245.5,3245.75,3322,2591,1.25,0.431640706206414,43.164
"523","01/02/2020","13:45",3246,3248.5,3245.75,3248.5,8051,3412,2.75,0.915834837674981,91.583
"524","01/02/2020","13:50",3248.5,3248.5,3247.25,3248.5,2457,4848,1.25,0.431640706206414,43.164
"525","01/02/2020","13:55",3248.5,3249,3248,3248,3593,2886,1,0.3334172721875,33.342
"526","01/02/2020","14:00",3248.25,3248.75,3247.5,3248.25,2463,3468,1.25,0.431640706206414,43.164
"527","01/02/2020","14:05",3248.25,3249,3248,3248.5,2284,2008,1,0.3334172721875,33.342
"528","01/02/2020","14:10",3248.75,3248.75,3247.75,3248,3099,3551,1,0.3334172721875,33.342
"529","01/02/2020","14:15",3247.75,3249.5,3247.75,3249,5679,4286,1.75,0.634726189522012,63.473
"530","01/02/2020","14:20",3249,3249.5,3248,3248.25,3482,5387,1.5,0.534306256438473,53.431
"531","01/02/2020","14:25",3248.25,3249.75,3248.25,3249.25,6239,3684,1.5,0.534306256438473,53.431
"532","01/02/2020","14:30",3249.25,3249.5,3248.75,3249.25,2705,3172,0.75,0.245476352411975,24.548
"533","01/02/2020","14:35",3249.25,3250.75,3248.5,3250.5,11240,5000,2.25,0.805379026390572,80.538
"534","01/02/2020","14:40",3250.5,3251,3250,3250.25,4397,4061,1,0.3334172721875,33.342
"535","01/02/2020","14:45",3250.5,3251.75,3250.25,3251,5435,4006,1.5,0.534306256438473,53.431
"536","01/02/2020","14:50",3251.25,3252,3250.25,3251.75,7742,6239,1.75,0.634726189522012,63.473
"537","01/02/2020","14:55",3251.75,3256.25,3251.75,3256,25503,16141,4.5,0.999277913278848,99.928
"538","01/02/2020","15:00",3256.25,3258.75,3254.25,3258.5,66456,55734,4.5,0.999277913278848,99.928
"539","01/02/2020","15:05",3258.5,3259,3257.25,3258,21258,25695,1.75,0.634726189522012,63.473
"540","01/02/2020","15:10",3258.25,3259.5,3258,3259.25,7046,5371,1.5,0.534306256438473,53.431
"541","01/02/2020","15:15",3259.5,3259.75,3258.25,3259.25,6561,6714,1.5,0.534306256438473,53.431
"542","01/02/2020","15:35",3259.25,3260,3258.75,3259.5,1315,1767,1.25,0.431640706206414,43.164
"543","01/02/2020","15:40",3259.25,3260,3259.25,3259.5,868,320,0.75,0.245476352411975,24.548
"544","01/02/2020","15:45",3259.5,3260.75,3259.5,3260.75,946,259,1.25,0.431640706206414,43.164
"545","01/02/2020","15:50",3260.75,3261.75,3260.5,3260.5,1335,1416,1.25,0.431640706206414,43.164
"546","01/02/2020","15:55",3260.75,3261.25,3260.75,3261,681,929,0.75,0.245476352411975,24.548
"547","01/02/2020","16:00",3261,3261.75,3261,3261.5,874,642,0.75,0.245476352411975,24.548
"548","01/02/2020","17:05",3261,3262.75,3260.75,3261.5,958,1223,2,0.726644208426555,72.664
"549","01/02/2020","17:10",3261.75,3262.5,3261.5,3262.5,585,350,1,0.3334172721875,33.342
"550","01/02/2020","17:15",3262.75,3263.5,3262.5,3263,517,473,1,0.3334172721875,33.342
