"","Date","Time","Open","High","Low","Close","Vol","OI","FastAvg","SlowAvg","ADX","TrigLevel","DateTime"
"252","12/30/2019","14:00",3223.5,3224.25,3222.75,3222.75,1803,3495,3223.58,3225.14,27.01,20,"12/30/2019 14:00"
"253","12/30/2019","14:05",3222.75,3224.25,3222,3224.25,5026,3133,3223.53,3224.99,27.96,20,"12/30/2019 14:05"
"254","12/30/2019","14:10",3224.25,3225.5,3223.75,3224.5,5791,3123,3223.72,3224.79,27.36,20,"12/30/2019 14:10"
"255","12/30/2019","14:15",3224.25,3224.75,3223.75,3223.75,2950,1831,3223.67,3224.57,26.8,20,"12/30/2019 14:15"
"256","12/30/2019","14:20",3224,3225.75,3223.75,3224.75,2459,2794,3223.83,3224.46,25.25,20,"12/30/2019 14:20"
"257","12/30/2019","14:25",3224.75,3225.5,3224.5,3225,3393,2549,3224.06,3224.32,23.81,20,"12/30/2019 14:25"
"258","12/30/2019","14:30",3225,3225.25,3224,3225,2495,2632,3224.19,3224.11,22.91,20,"12/30/2019 14:30"
"259","12/30/2019","14:35",3225,3225.5,3222.25,3223.25,3354,5387,3224.08,3224,23.34,20,"12/30/2019 14:35"
"260","12/30/2019","14:40",3223.25,3224.5,3222.5,3223.5,4961,4534,3224.08,3223.93,23.73,20,"12/30/2019 14:40"
"261","12/30/2019","14:45",3223.5,3224,3221.5,3222.5,4573,4971,3224.06,3223.82,24.69,20,"12/30/2019 14:45"
"262","12/30/2019","14:50",3222.25,3223,3221,3222.25,5474,5570,3223.83,3223.68,25.84,20,"12/30/2019 14:50"
"263","12/30/2019","14:55",3222.5,3222.5,3220.5,3221.25,11743,13047,3223.47,3223.6,27.16,20,"12/30/2019 14:55"
"264","12/30/2019","15:00",3221.25,3223.75,3218.5,3222.75,42012,41436,3223.36,3223.51,29.2,20,"12/30/2019 15:00"
"265","12/30/2019","15:05",3222.5,3225.25,3222.5,3224.5,15779,13166,3223.33,3223.58,29.52,20,"12/30/2019 15:05"
"266","12/30/2019","15:10",3224.25,3224.75,3224,3224.25,2388,2987,3223.25,3223.65,29.81,20,"12/30/2019 15:10"
"267","12/30/2019","15:15",3224,3224.75,3222.75,3223.25,4278,4341,3223.06,3223.63,30.66,20,"12/30/2019 15:15"
"268","12/30/2019","15:35",3223,3223.75,3222.5,3223.5,998,966,3223.08,3223.58,31.55,20,"12/30/2019 15:35"
"269","12/30/2019","15:40",3223.75,3223.75,3223.5,3223.5,701,175,3223.08,3223.58,32.38,20,"12/30/2019 15:40"
"270","12/30/2019","15:45",3223.5,3224,3223.25,3223.25,219,310,3223.17,3223.61,33.14,20,"12/30/2019 15:45"
"271","12/30/2019","15:50",3223.5,3223.75,3223.25,3223.5,192,130,3223.31,3223.57,33.86,20,"12/30/2019 15:50"
"272","12/30/2019","15:55",3223.75,3223.75,3222.75,3223.25,419,455,3223.53,3223.5,34.78,20,"12/30/2019 15:55"
"273","12/30/2019","16:00",3223.5,3223.75,3223.25,3223.25,434,367,3223.58,3223.47,35.63,20,"12/30/2019 16:00"
"274","12/30/2019","17:05",3223.25,3224.5,3221.75,3223.75,526,415,3223.5,3223.42,37.11,20,"12/30/2019 17:05"
"275","12/30/2019","17:10",3224,3225,3223.5,3224.5,328,286,3223.53,3223.39,37.81,20,"12/30/2019 17:10"
"276","12/30/2019","17:15",3224.5,3225,3224.25,3224.5,200,147,3223.67,3223.36,38.45,20,"12/30/2019 17:15"
"277","12/30/2019","17:20",3224.5,3224.5,3223.75,3224.25,230,128,3223.75,3223.42,39.3,20,"12/30/2019 17:20"
"278","12/30/2019","17:25",3224.25,3224.75,3224,3224.5,108,27,3223.86,3223.47,39.72,20,"12/30/2019 17:25"
"279","12/30/2019","17:30",3224.5,3224.5,3223.75,3224.25,71,180,3223.97,3223.57,40.25,20,"12/30/2019 17:30"
"280","12/30/2019","17:35",3224.5,3225,3224.5,3224.5,103,120,3224.08,3223.69,39.99,20,"12/30/2019 17:35"
"281","12/30/2019","17:40",3224.25,3224.5,3223.75,3223.75,166,110,3224.14,3223.83,40.22,20,"12/30/2019 17:40"
"282","12/30/2019","17:45",3223.75,3224.25,3223.5,3224.25,105,94,3224.25,3223.92,40.58,20,"12/30/2019 17:45"
"283","12/30/2019","17:50",3224,3224.25,3223.5,3223.75,54,126,3224.25,3223.88,40.91,20,"12/30/2019 17:50"
"284","12/30/2019","17:55",3223.75,3224,3223.5,3224,123,26,3224.19,3223.86,41.22,20,"12/30/2019 17:55"
"285","12/30/2019","18:00",3224.25,3225,3224.25,3224.75,220,83,3224.22,3223.94,39.93,20,"12/30/2019 18:00"
"286","12/30/2019","18:05",3224.75,3225,3224,3224.75,226,168,3224.28,3224.01,38.95,20,"12/30/2019 18:05"
"287","12/30/2019","18:10",3225,3225,3224.25,3224.75,216,30,3224.31,3224.08,38.04,20,"12/30/2019 18:10"
"288","12/30/2019","18:15",3224.75,3225.25,3224.5,3225,254,177,3224.39,3224.18,36.8,20,"12/30/2019 18:15"
"289","12/30/2019","18:20",3224.75,3225,3224.5,3224.75,39,121,3224.42,3224.25,35.65,20,"12/30/2019 18:20"
"290","12/30/2019","18:25",3225,3225,3224.5,3224.75,101,85,3224.53,3224.33,34.58,20,"12/30/2019 18:25"
"291","12/30/2019","18:30",3225,3225.25,3224.75,3224.75,41,81,3224.58,3224.42,33.15,20,"12/30/2019 18:30"
"292","12/30/2019","18:35",3224.75,3225,3224.75,3225,56,11,3224.72,3224.49,31.81,20,"12/30/2019 18:35"
"293","12/30/2019","18:40",3225,3225.75,3225,3225.5,332,78,3224.89,3224.54,29.75,20,"12/30/2019 18:40"
"294","12/30/2019","18:45",3225.75,3225.75,3225.5,3225.5,77,58,3224.97,3224.6,27.84,20,"12/30/2019 18:45"
"295","12/30/2019","18:50",3225.75,3225.75,3225.25,3225.75,47,155,3225.08,3224.68,26.04,20,"12/30/2019 18:50"
"296","12/30/2019","18:55",3225.5,3225.5,3224.75,3225.25,45,209,3225.14,3224.72,25.12,20,"12/30/2019 18:55"
"297","12/30/2019","19:00",3225,3225.25,3225,3225.25,107,17,3225.17,3224.78,24.27,20,"12/30/2019 19:00"
"298","12/30/2019","19:05",3225,3225.75,3224.75,3225.25,145,257,3225.22,3224.82,22.59,20,"12/30/2019 19:05"
"299","12/30/2019","19:10",3225.25,3225.75,3225.25,3225.5,128,37,3225.31,3224.92,21.02,20,"12/30/2019 19:10"
"300","12/30/2019","19:15",3225.5,3226.5,3225.5,3226.25,432,74,3225.47,3225.03,20.63,20,"12/30/2019 19:15"
"301","12/30/2019","19:20",3226.25,3227.25,3226.25,3227,696,400,3225.69,3225.21,21.16,20,"12/30/2019 19:20"
"302","12/30/2019","19:25",3226.75,3227.75,3226.75,3227.75,455,225,3225.94,3225.42,22.14,20,"12/30/2019 19:25"
"303","12/30/2019","19:30",3227.75,3227.75,3227,3227.5,138,168,3226.17,3225.57,23.05,20,"12/30/2019 19:30"
"304","12/30/2019","19:35",3227.25,3228.25,3227.25,3227.75,363,414,3226.39,3225.74,24.36,20,"12/30/2019 19:35"
"305","12/30/2019","19:40",3227.5,3227.75,3227,3227.25,273,436,3226.61,3225.88,25.06,20,"12/30/2019 19:40"
"306","12/30/2019","19:45",3227.25,3227.75,3227.25,3227.5,437,141,3226.86,3226.01,25.72,20,"12/30/2019 19:45"
"307","12/30/2019","19:50",3227.5,3227.5,3227,3227.25,60,288,3227.08,3226.15,25.78,20,"12/30/2019 19:50"
"308","12/30/2019","19:55",3227.25,3227.5,3227,3227.25,146,162,3227.28,3226.29,25.85,20,"12/30/2019 19:55"
"309","12/30/2019","20:00",3227.5,3227.5,3226.5,3226.75,112,249,3227.33,3226.4,24.87,20,"12/30/2019 20:00"
"310","12/30/2019","20:05",3226.75,3227.25,3226.75,3227,256,94,3227.33,3226.51,23.96,20,"12/30/2019 20:05"
"311","12/30/2019","20:10",3227.25,3227.5,3227,3227.25,136,61,3227.28,3226.61,23.5,20,"12/30/2019 20:10"
"312","12/30/2019","20:15",3227,3227.5,3227,3227.5,137,15,3227.28,3226.72,23.08,20,"12/30/2019 20:15"
"313","12/30/2019","20:20",3227.5,3228,3227.5,3227.5,74,78,3227.25,3226.82,23.44,20,"12/30/2019 20:20"
"314","12/30/2019","20:25",3227.75,3227.75,3227.5,3227.75,30,35,3227.31,3226.96,23.77,20,"12/30/2019 20:25"
"315","12/30/2019","20:30",3227.75,3228,3227.25,3227.5,136,142,3227.31,3227.08,24.07,20,"12/30/2019 20:30"
"316","12/30/2019","20:35",3227.5,3227.75,3227.25,3227.75,55,15,3227.36,3227.22,24.35,20,"12/30/2019 20:35"
"317","12/30/2019","20:40",3227.5,3227.75,3227.5,3227.75,55,47,3227.42,3227.35,24.62,20,"12/30/2019 20:40"
"318","12/30/2019","20:45",3227.75,3228.25,3227.5,3228,101,141,3227.56,3227.44,25.66,20,"12/30/2019 20:45"
